Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
0610039K10Rik	5.19261948333983	-1.30692314137905	0.533159133766889	-2.45128153792535	0.0142348565771616	0.0277378543159576
1110032F04Rik	45.898603725871	2.45201565277916	0.892008224345332	2.74887112680913	0.00598008932474211	0.0127007469869136
1600014C10Rik	496.607309669819	2.85406897324737	0.19772706152018	14.4343872371566	3.14427673293977e-47	2.6465936672352e-45
1600029I14Rik	1.39536408994167	3.26465977499609	1.37664080843885	2.37146810917097	0.0177175756052315	0.0337243531220555
1700001G11Rik	4.11872069182609	-2.60033822866182	0.69092702378749	-3.76354975147363	0.000167518380740245	0.000476243718142593
1700009J07Rik	59.8473769566009	-2.75517660505709	0.380961899938826	-7.23215787589129	4.7537909059416e-13	3.82758281863373e-12
1700013H16Rik	2965.08690642686	-7.57872351286777	0.374566088194267	-20.2333413294401	4.98105491238619e-91	2.62846436145918e-88
1700020D05Rik	8.25407556787051	-1.26902435196671	0.498884028533561	-2.54372615554948	0.0109677031895091	0.0219259733505546
1700028J19Rik	22.566237033011	-1.42759573751048	0.330589412121732	-4.31833472326936	1.57210882971659e-05	5.18676147284895e-05
1700048O20Rik	14.5451083411525	6.49603465528986	0.950724537690465	6.83272009689607	8.3319429523403e-12	5.91688702412572e-11
1700099I09Rik	11.6257178975668	1.11130022888776	0.410969855689176	2.70409182937314	0.00684913582939842	0.0143422075060052
1700112E06Rik	5.30723275289365	-4.76753023189876	1.02050766665647	-4.67172407192081	2.98682026169815e-06	1.09219546882992e-05
1700123I01Rik	2.22383175973625	2.79482731853747	1.02389765654272	2.72959636217398	0.00634119135439746	0.0133745035176531
1810011H11Rik	8.82697406946354	3.75988314293491	1.43673192688329	2.61696915936938	0.00887143563680284	0.0180882890380346
1810014B01Rik	31.8580417774551	-1.91410197593875	0.260920180993372	-7.33596753095679	2.2012538668585e-13	1.82926729577824e-12
1810020O05Rik	24.8182322003201	3.02439164198259	0.568544775639211	5.31953114613055	1.04035003110729e-07	4.55934464885615e-07
1810055G02Rik	185.12637387508	-1.47804812642883	0.135795853491854	-10.8843391636954	1.36887844167671e-27	3.8328596366948e-26
2010109I03Rik	39.2879645406528	4.23968746622548	0.32500279934514	13.0450798416758	6.77859455780193e-39	3.89131034866287e-37
2010111I01Rik	21.44254978568	1.05314351417182	0.289616077919403	3.63634340240221	0.000276535626070908	0.000755941181449065
2010204K13Rik	13.9949377903661	1.56677028907879	0.496534268350343	3.15541220203016	0.00160271495541942	0.00381294419773789
2010300C02Rik	11.4341316455019	2.45329253958729	0.479809382687038	5.11305661812679	3.1698723727935e-07	1.31233098837437e-06
2210013O21Rik	63.598862415385	1.35723109400404	0.180392419480706	7.52377011135552	5.32188857193648e-14	4.70769253429842e-13
2210016F16Rik	957.109923958478	1.22011655344423	0.0903103441455674	13.5102635804108	1.36033534089133e-41	8.97298119087937e-40
2310008N11Rik	1.43467271318726	3.72849774764127	1.26971092544141	2.93649339619966	0.00331945887863647	0.00743558788814569
2410003L11Rik	4.4660865110918	4.11332905440395	1.23697346425658	3.32531713352157	0.000883180144977785	0.00220433538095238
2410006H16Rik	1101.28600264413	1.24599030621894	0.0998776969711896	12.4751605614049	1.02000389924812e-35	4.84237145248589e-34
2410017I17Rik	2.52483019296242	3.50530338985695	1.1673605292577	3.00275990322022	0.00267543414283314	0.00611273212983691
2510009E07Rik	460.257476894788	5.08007047798107	0.493457947749779	10.2948397146033	7.43432855381505e-25	1.67860353437423e-23
2610002M06Rik	12.8779235079596	5.09808098360404	0.792076955033842	6.43634554850321	1.22384245938253e-10	7.57380177840703e-10
2610035F20Rik	21.2915473067402	-2.5218469906799	0.464204559363392	-5.43262003746442	5.55325724436956e-08	2.51122905051913e-07
2700054A10Rik	117.360789824711	6.92573504746515	0.471815842357326	14.6788946569963	8.80134842235691e-49	7.84120132173615e-47
2700081O15Rik	84.1963684563448	-1.6633321046289	0.305537820535791	-5.44394831943253	5.21123451216795e-08	2.36513852156614e-07
2810001G20Rik	58.0920782734445	1.0505091479707	0.170428555729806	6.16392683416362	7.09627415231725e-10	4.04650937771578e-09
2810021J22Rik	35.5464524536808	3.64250090820586	0.383877576260736	9.48870455963233	2.33923133217604e-21	3.91393339968966e-20
2810029C07Rik	14.4268119154623	-1.10488424314972	0.355621681065989	-3.10690911712073	0.00189054510401451	0.00444224675921889
2810049E08Rik	5.41376926443563	2.72623817343048	0.645979079783539	4.22031960283299	2.43956209491283e-05	7.84226615328116e-05
2900008C10Rik	5.1079472351351	3.6223947662041	0.955798792607831	3.78991351968614	0.000150699741800697	0.000431739498330666
2900026A02Rik	9.25927387916345	-2.55404840073373	1.14740987053006	-2.22592507379586	0.0260192005534366	0.0475470740001533
3110002H16Rik	353.737968070968	-1.54626667145688	0.126239399896513	-12.2486852181209	1.70741525183955e-34	7.55668943717374e-33
3110021N24Rik	11.9093590418403	-2.05512854310005	0.497276326826463	-4.13276971420607	3.58417790636879e-05	0.000112322797796665
3110057O12Rik	31.2062335059385	-1.40856455078502	0.316377881694475	-4.45215873891356	8.50112812668919e-06	2.90210196312953e-05
3110070M22Rik	8.26357540717659	5.98780789657356	0.977421544563344	6.12612636776752	9.00443009695096e-10	5.05692922350255e-09
3300002I08Rik	10.2732315840174	-1.81698393158727	0.490849756020837	-3.7017109803965	0.000214150477576625	0.00059766976247992
4632415L05Rik	151.257717850369	-1.06810314113865	0.138226852695643	-7.72717543884519	1.09959059017771e-14	1.04404033890921e-13
4632428N05Rik	351.875629769214	-1.27940685201887	0.156759406914468	-8.16159538493885	3.30628141127677e-16	3.65824040021914e-15
4921536K21Rik	1.84254573354316	4.48420345369339	1.28318002324997	3.49460198292055	0.000474769187600392	0.00124404760387269
4930407I10Rik	0.950640426054259	3.49146806765468	1.47303503722793	2.3702545964047	0.0177758400301075	0.0338164899075256
4930415F15Rik	6.60757459784538	1.79708917584918	0.597626805717294	3.00704245301086	0.00263802919110554	0.00603229341699466
4930426L09Rik	28.4393485311779	-1.49105372719792	0.321511284075588	-4.63764042212394	3.52409181160442e-06	1.27338792876515e-05
4930452B06Rik	1.25672009484798	4.33460100375711	1.31940323324684	3.28527389848088	0.00101883277148762	0.00251364603934727
4930455G09Rik	4.12717942594998	-4.5246613429342	1.08172105308218	-4.1828356118631	2.8789556685494e-05	9.13911887378476e-05
4930473A02Rik	6.50395058471831	-1.430511377355	0.601246059184752	-2.37924449649561	0.0173481650220959	0.0330992663194488
4930480K23Rik	3.89548719420582	-2.53477708471666	0.789331000902831	-3.21129802556519	0.00132136819907677	0.00319682096479162
4930486L24Rik	476.210303366596	2.45998729116187	0.16126223326048	15.2545778476747	1.53484448305325e-52	1.79983472713595e-50
4930487H11Rik	3.9840832916975	5.73063020166646	1.11087374881472	5.15866920771231	2.4871127742134e-07	1.04129347763832e-06
4930502E18Rik	11.8963292760117	3.82866655402695	1.07369433548439	3.56588130112439	0.000362635488023003	0.000969666516405301
4930523C07Rik	59.4724402005751	8.07012388855478	0.77576800609577	10.4027542063374	2.40868632230821e-25	5.63944988772502e-24
4930558J18Rik	20.5446934470319	-1.0343538342844	0.311598615257498	-3.31950715965037	0.000901764923431618	0.00224867589049106
4930570G19Rik	1.28604071742116	3.98221011964924	1.51587483279779	2.62700457418337	0.00861401760881704	0.0176131626815156
4930579G18Rik	116.032782261578	-1.19030452308166	0.229395116301426	-5.18888345259102	2.11558747915759e-07	8.92828674686008e-07
4930581F22Rik	16.1700236125594	-1.30380390830054	0.38983163503457	-3.34453079515961	0.000824218788458107	0.0020711138786896
4930599N23Rik	35.2036916303597	2.22120602083027	0.273706930464697	8.11527138556239	4.8470038250535e-16	5.29465704456481e-15
4933406J10Rik	2.45509309729079	-2.24609733474696	0.960158361215728	-2.33929883389549	0.0193199730192978	0.036455787350401
4933412E12Rik	96.3933750814326	1.26127732411851	0.16489891644965	7.64879085487274	2.02877894122366e-14	1.86310890720138e-13
4933431G14Rik	49.0962571849572	-1.28540719824413	0.30614107739165	-4.19874134237692	2.68402691582607e-05	8.56192729252121e-05
4933432I03Rik	61.3580021164868	1.16680856547987	0.187186586349049	6.23339838734014	4.5642345606703e-10	2.66133863886088e-09
4933433G15Rik	2.33106281847503	-2.25424802508756	0.916824595641613	-2.4587560541065	0.0139419316436702	0.0272560989101105
5033406O09Rik	18.2565032825849	-1.17702245381846	0.425069036489572	-2.76901480178112	0.00562260807650997	0.0120065654178548
5430427O19Rik	177.616749280988	1.46495311427126	0.220401889639238	6.64673572748923	2.99664361425056e-11	1.97473344800757e-10
