Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Gpr160	171.408098608288	-2.96221745322499	0.270232907214308	-10.961719961351	5.83791636325739e-28	7.71086437588182e-26
Zmat3	159.339873085008	-1.69074315188959	0.250197889988566	-6.75762354337543	1.4027342113345e-11	3.91543152845699e-10
Mrpl47	337.130400090124	-1.03895605392074	0.173378632559601	-5.99241116729646	2.06752379676027e-09	4.08152771711749e-08
Mccc1	156.349082141984	-1.75021863720272	0.236453565597815	-7.4019549368085	1.34194044411687e-13	4.91226884857867e-12
Acad9	997.863435262876	-1.07487057300672	0.140332765958563	-7.65944122646387	1.86743785079595e-14	7.71793991754766e-13
Bbs7	5.90282735866012	5.42074781013543	1.75543656085869	3.08797704856039	0.00201524034347318	0.00889399217381274
D3Ertd751e	58.8387579908669	-1.38965067808744	0.374458127457246	-3.71109765335806	0.000206362469528197	0.00126589717760172
Slc7a11	28.4860274411344	8.35153680637602	1.51075485415976	5.52805558319448	3.2379947170907e-08	5.03461023244734e-07
Ccrn4l	169.874973510294	-1.43285671590204	0.23232703440269	-6.16741275756349	6.94163887783245e-10	1.48971988781892e-08
Gpr171	442.611366672389	-1.37868839518009	0.17396420997619	-7.92512664167407	2.27913935303085e-15	1.04286904967969e-13
P2ry14	672.440905700638	-1.54576319573562	0.190825870397756	-8.10038593044878	5.47851114133681e-16	2.66884732862385e-14
P2ry1	8.93635119243173	4.11206991271241	1.25085915592354	3.28739642128324	0.00101118379568634	0.00496371141392082
Rap2b	236.499229108439	2.77111182965551	0.234875893307438	11.7981960201777	3.98768535442161e-32	6.72239799484864e-30
E130311K13Rik	32.1202834345407	-1.43526291145292	0.494803169674585	-2.90067444878504	0.00372360509205719	0.0149449643845983
Shox2	35.1969056333674	-3.84099274126728	0.615042561447159	-6.2450844576181	4.23571178158364e-10	9.32438820371986e-09
Mlf1	67.8192037456644	2.13397203390634	0.340265144616944	6.2714975884723	3.57591838913289e-10	7.98164919887989e-09
Lxn	74.6761409011189	-1.42777174534735	0.359013249183337	-3.9769332986879	6.980973617692e-05	0.000496890188832611
Il12a	5.17686157370101	6.92032596838934	1.80760988863372	3.8284399813834	0.000128958069401368	0.000846419459615946
1110032F04Rik	33.2321262709386	4.48130157056784	1.11987946677443	4.00159276379561	6.2917519143163e-05	0.000454412679720466
Ppm1l	37.6059658656745	-1.39639445007894	0.48612721614309	-2.87248770220657	0.00407253929306915	0.0160694097390828
Fnip2	1729.35045883163	-1.13703326880364	0.121049877672832	-9.39309721466024	5.82613255770719e-21	4.14691168496358e-19
Map9	16.7146693692889	-2.45384702684257	0.847851135742107	-2.89419560038068	0.00380131282523744	0.0151862862229317
Trim2	63.4053181372757	2.99713396964585	0.475820997627045	6.29886865983801	2.99825901926084e-10	6.73924465873155e-09
Fam160a1	52.4308024742118	6.51829753502321	1.50154192510439	4.34106928753924	1.41790998812407e-05	0.000120067830587215
Glt28d2	13.0169390848568	5.51652227910069	1.54502960836646	3.57049615698513	0.00035630568214613	0.00202798240766603
Cd1d1	10.627379862693	3.16025704418145	0.936765499716242	3.37358393871116	0.00074196421101639	0.00379937868566826
Fcrl1	120.031233659034	-1.93323199414621	0.332554763088473	-5.8132741091785	6.12626225092729e-09	1.09622446869945e-07
Etv3	8766.64887986205	-1.31971428426209	0.130740052501861	-10.0941850565901	5.86159067957612e-24	5.2516573277433e-22
Mrpl24	456.154874274734	-1.25273861913591	0.174972010984408	-7.15965148990338	8.08824200015436e-13	2.6620286013135e-11
Isg20l2	1124.70883628645	-1.0838271639458	0.115254322203577	-9.40378758231215	5.26334918822692e-21	3.80424290154698e-19
Nes	33.6514738433324	-3.88487887499728	0.796919720735746	-4.87486853934373	1.08880937942859e-06	1.22581948763086e-05
