Gene	SMRT_0hr	NCoR1_0hr	SMRT_6hr	NCoR1_6hr
5330426P16Rik	0.943890129868639	0.590981529450646	0.4889998823895	0.977868669344028
5430416N02Rik	0.416315441624015	0.486069158003347	0.791323455980237	0.908899764831926
5430427O19Rik	0.234613203220595	0.296397291156347	2.0039067433135	0.155555670963338
5430437J10Rik	-1.3467453683398	0.592891031654256	-1.60361761976517	-0.316078714070043
5530601H04Rik	0.497777802081351	1.20044980149846	0.446127622091735	0.758442412375172
5730403I07Rik	-0.888214790096353	-1.64583637074435	2.1231247730025	-2.96081340565365
5730409E04Rik	-0.391018211563873	-0.232274331547219	-0.7302494245482	-0.160203494763623
5730507C01Rik	2.53520058047072	6.03837089974807	3.41116908676925	10.0850318940348
5730508B09Rik	0.49188988154809	-0.0146068634702024	1.24643350996066	1.79397827654449
5830417I10Rik	-0.180412934918999	-0.427861659431294	-0.128807670601423	-0.724667338394288
5830444B04Rik	6.28932968421271	2.40500691724425	5.78161962203304	3.92369424509919
5930412G12Rik	5.58749518483339	4.49714110835058	4.66054473103975	4.71205701366178
6330416G13Rik	0.235247509460455	-0.124039234288502	-0.881966324259715	0.264461660837712
6430531B16Rik	-3.05537449106106	-1.15003101578706	-3.19023830383667	-2.25009198154085
6430548M08Rik	-1.91546748849693	0.629198547074971	-0.875314579818722	0.988581788331545
6530402F18Rik	-0.573898670434556	0.626180063855711	-1.50251598555168	1.63826706343799
6720489N17Rik	1.81951623181932	-1.03812211481177	0.808178263692341	-1.73328597910544
6820431F20Rik	0.996367578967967	0.632823780130004	0.830634032244021	0.784469199710876
8430419L09Rik	-0.159262285861726	0.0149414313632398	-0.630727729722621	-1.56874189619751
9030025P20Rik	1.15955884906611	0.337848484984909	1.83194581246999	-0.726544346434114
9030617O03Rik	-0.326933579834548	-0.724082650337981	-0.907769308760285	0.339376919638508
9130008F23Rik	-1.11898050447329	2.19592205902683	0.399321214783821	2.87226308731642
9130011E15Rik	-0.822024741666425	-0.0362528970229516	-0.772111883121481	-0.09968265948977
9130015A21Rik	0	0	-0.247088364007293	2.76047686263506
9330111N05Rik	2.4325779939337	1.45619553373136	2.47964911929002	0.955610737710072
9330133O14Rik	-0.0145709198234602	-0.626914908437587	0.44571010676054	-1.28300273291927
9330158H04Rik	5.4364961831865	6.09237109123477	6.02178024547859	3.34883278604644
9330159M07Rik	1.6192596572025	0.1458441866487	1.81517926564942	0.770608083606424
9330175E14Rik	1.23360665664951	-1.86503850838582	1.92853332003698	0.716441633421895
9430020K01Rik	1.76085548764662	3.46285772011204	3.38941770620837	1.6618423987971
9430038I01Rik	0.15535871236083	-0.294367955092948	0.598442805224719	-0.48188464545455
9530068E07Rik	0.0573924863239609	0.201011946396906	0.306998784523492	0.930263998349664
9930012K11Rik	-2.0992817417926	0.285131148558299	-2.67817408417007	0.228441914267723
9930014A18Rik	4.66727191271608	3.95560154472871	4.00177809005288	3.94309190036881
9930111J21Rik1	0.0620616377144441	0.88416760322062	2.01877586817278	2.73739699383995
9930111J21Rik2	0.630034371052373	1.55199748086486	1.8297257399164	2.61252868568757
A230028O05Rik	0	0	-0.866518972135941	3.50567228341412
A230046K03Rik	0.454595597005833	0.685430905575329	0.284340605003334	0.909293183437022
A230050P20Rik	0.304713625462753	-1.6781013795565	2.39705359945605	0.618683732127205
A430033K04Rik	0.074178429121351	-0.248165311146737	-0.640475877032706	-1.09453833006233
A530032D15Rik	-0.199035086303777	0.975901976861561	0.531942859751032	1.32365576335715
A530099J19Rik	3.48882582569765	1.67390154500891	3.84379862289634	0.541583997938048
A630001G21Rik	-1.2622997345933	0.651628855173589	-1.91656690549065	-0.230350029117531
A630012P03Rik	0	2.23898441368235	7.35330744646239	4.44913014198016
A630033H20Rik	0.576242920494683	1.68519240243151	0.57865235218127	1.05178699380878
A630072M18Rik	0.730993369697622	-0.0433722436566996	0.532033178720571	2.46954474162938
A630089N07Rik	0.329853264246783	1.30367712221757	0.244180524678971	0.390603212777071
A830010M20Rik	1.09042991566571	0.319759462770804	0.208257361952876	0.219040878551565
A830018L16Rik	-3.48573792287668	-4.84157345687352	-3.31210638920279	-1.40035762896523
AA388235	-0.251221782534884	-0.450702957245146	-1.58820069223196	0.0774261733876631
AA414768	5.89995165583753	-0.526639736916768	2.60137438425018	-0.26463359504989
AA467197	2.76022911600662	1.42080762957907	5.03344024555217	0.821418724920911
Aacs	0.744784627628641	0.565707081871664	0.631319018696172	0.20955412864325
Aagab	0.417709026896586	0.71001016814978	-0.0344266840665587	0.0576984169802726
Aars2	-0.896568234625584	-0.5616311698622	-0.330879907924252	-1.00788441313311
Aarsd1	-0.85216168283469	-0.632530496724954	-0.679678852057899	-0.898428875532937
Aasdh	0.564782007182742	0.232309016401593	0.365917754227239	0.0665057082587775
Aatf	-0.542262868962067	-0.458328862419754	-0.216464674820664	-1.10487498377752
Abca1	1.09129830961308	4.34968559013242	-1.43642891004234	5.81261713864789
Abca13	2.41953355823438	-0.107452394069877	0.391907200172613	-1.25849311300537
Abca17	1.87587609456246	-2.86978808667668	2.69580573632898	-1.95675623645381
Abca2	-1.0224380863125	-0.270698711536838	-0.639106642768049	-0.295005666343383
Abca3	-0.43608894304771	-1.43919333330433	0.730115861629938	-1.09033673380633
Abca5	2.13769778829919	-0.496509441924347	0.341217750675753	-0.488934161152276
Abca7	0.081808493539283	0.736021199889703	-0.553711543480483	1.07186904996665
Abcb6	-1.03432904196241	0.142040449044729	-0.891940924761183	-0.730152530648855
Abcc1	-0.1340393310148	0.394700206941577	-0.781372365183135	0.424620991058587
Abcc3	2.45773341657514	1.98029472873596	0.641833550982316	-0.850708462605657
Abcc5	-1.03153775568334	0.725626979379479	-1.06404804543488	-0.532671773777652
Abcc8	-0.176827527342592	-2.09845868091548	-0.985183717484605	-2.27882819033298
Abcd3	3.40774399698327	2.27598248405675	3.68197108823695	1.62709139664824
Abcg1	0.249490034539215	0.803956764796581	1.59628485422342	1.45552480259902
Abcg3	-2.19647481039584	0.123195051929078	-2.27209614664229	-0.955954161674625
Abhd11	0.349085068282006	0.541322291326001	0.628851125428081	0.557988443124557
Abhd13	0.648443458644087	-0.0871996693234829	0.278331625635815	-0.0678750991427107
Abhd14b	-0.836916560760199	-2.65220334340897	-0.362970129227081	-2.65217965467139
Abhd15	-2.10394064105298	-0.668197820839677	-1.69949249508207	-1.37976045523641
Abhd17b	-0.643082884917808	-0.437016811256213	-1.15842662570768	-0.028291722101016
Abhd2	-0.0612574282361012	0.128667293176782	-0.220111350752757	0.332332918781584
Abhd6	-0.500600302513097	-0.59366472068487	-0.605101268877384	-0.471154348760431
Abhd8	-0.490685663317341	-0.70115650053326	-0.593396703660728	-0.323532847745912
Abi1	-0.155237365372114	0.131651639078096	-0.684085743314236	-0.122815374840849
Abi2	-0.243251719521842	-0.00462512501825788	0.0919397238878466	-0.718975458655318
Abi3	0.148730167250372	-0.364666886189746	1.10016053867006	-0.180217050201359
Abl2	-0.160886200550572	0.953095579179678	0.242849565387379	0.666246407123948
Ablim1	-1.36474424640676	-6.36705541481061	1.49529681706882	-4.4085226049543
Abr	0.250830632802681	-0.838995002760468	0.0607997571714959	0.815186081428723
Abtb2	-1.2858604281874	-2.30901949055061	-1.27892229497371	0.732766175615047
Acaa2	-0.107262308398726	0.228265572807287	0.461222612006368	0.934625278174947
Acad8	0.017077512711152	-0.19633777385411	0.146348694062232	-0.636410004123662
Acad9	-1.05200614677335	0.541967713609243	-0.900228413419968	-0.0934199317182209
Acadm	0.0659612031407167	0.0468663574940776	-0.581424273326994	-0.215953903098929
Acads	-0.768357267431379	0.177505527049073	-0.327122241311229	-0.11575140873469
Acadsb	0.106617261442306	-1.28828657015546	0.344839416965654	-0.725098435948506
Acadvl	-1.0460972574239	-1.13362649573095	-0.469070432255565	-0.721798525121105
Acap1	0.0813349815294473	-0.555646935608274	-0.146535752391448	-1.44004022804539
Acap2	0.271211538648836	0.493927734579881	0.263189788528796	0.7130129511386
Acat2	0.725690322411781	-0.0469422735981435	-0.0865897207919642	-0.676117156721506
Acbd3	0.233874344465929	0.639594011745095	0.104771561437234	0.954790492160643
Acbd4	-0.565755543065331	-0.926731022708784	-1.13549182846595	-0.590679888284617
Acbd6	-0.595910393880371	-0.0108659084655221	-0.0311074866857871	-0.216691657086193
Acer3	-0.613760153388621	0.00999551706694987	-0.00729194976003989	0.853021298527496
Acly	-0.268537385795706	-0.160883050593873	0.172624122073842	-0.690764765590653
Acot1	2.5129404874034	1.40371612906658	4.03968063634177	0.31983357760063
Acot11	0.402966219204786	-0.464766588169113	-0.977038164855442	-0.202972964002353
Acot13	0.413290119575495	0.0636345906909381	0.577679303563949	0.00167988864234087
Acot2	-0.15550619311072	-0.343728415984387	0.297020557128969	-0.956452166017424
Acot6	1.1220231578804	-0.526735764414135	2.34080637184251	-0.557922280687081
Acot7	-1.60836030840305	-0.1538457734406	-0.755871387666656	-0.192345379193807
Acot8	-0.571656761693942	0.0464795346254104	-0.72253369276191	0.306508029334131
Acot9	-0.278001669241375	-0.0890415189220263	-0.0894772875043505	0.607534478882334
Acox3	0.182012863204586	0.62822057670887	-0.0600336413990189	1.31025149298329
Acp2	-0.790180590265982	-0.972841676452709	-1.37823620925007	-2.13685060277968
Acrbp	-0.589799859590325	-0.0126215439883357	-1.0030999868544	-0.601031596509236
Acsf2	-0.258633038371598	-0.625583685295351	-0.651326000236561	-0.760098455765095
Acsl1	0.511289823838633	0.488378623271804	-0.0317099972180426	1.09992616140663
Acsl3	0.414455842921475	0.988442099924746	0.649965609393406	0.0772640306143436
Acsl4	0.661588708535187	0.62267670476381	0.897371376157525	0.97774525776156
Acss2	0.0771291622161638	-0.830732173716183	0.0916998804722201	-0.846884348865739
Actg1	-0.559781292321188	-0.90087869703816	-0.80187351214643	-0.592414633207226
Actl6a	-0.825210690984179	0.314583067002155	-0.769917540501517	0.0890536093819695
Actn1	0.116658263197414	0.121355999001561	-0.584585993220332	0.780614446457518
Actr1a	-0.800279719744452	0.197798559697283	-0.857082015141631	0.267280160892747
Actr2	0.476267271467764	0.085216323062069	0.721182880419648	0.259407627448338
Actr6	0.629709720200921	-0.0715287727216312	0.543039677194971	-0.238811240347789
Acvr1b	-0.450212018330673	-0.0810462951089342	-0.71843574941685	-0.315225723926143
Acvr2a	-0.076249349624246	1.19888679792124	0.161170683615094	0.376628783416106
Acvrl1	0.175439662062444	0.296020918307575	-0.294642799589455	0.14457777284118
Acy1	0.0350127395931145	-1.51977483337368	0.452760308580482	-1.20394822583493
Adam15	-1.1933693438833	-0.884550885594963	-0.942955876654939	-1.42885417811795
Adam19	0.0555923096081821	-0.235055930356153	0.372952342991954	-0.960134910599974
Adam23	1.90045556513105	1.68729851035894	0.51278524479907	0.366051587952021
Adam8	-1.747173443737	0.313816626732531	0.228954926253533	0.329579391310291
Adamts1	7.96381088507158	-0.683679210897051	8.13145528818385	1.04939287040168
Adamts10	1.22045657249848	0.045506550790263	1.17373738765118	-0.499741707921474
Adamts4	0.0900826898336105	-0.498370523156135	-1.44314516216854	0.677826016472485
Adamts6	3.27095286033964	2.13601685712736	3.4810145036523	2.23610089702043
Adamtsl5	-2.00347036896779	-1.94460659930567	-4.31868727672201	-1.71039184918036
Adap1	-0.0902201122958956	-0.591389335206791	2.03886370810957	-0.144075651609116
Adap2	-1.76724206110519	-0.346041939564834	-1.13795597025882	0.779434809638585
Adar	-0.380685670374863	-0.756625846523924	0.404224110606098	0.0953783242196816
Adarb1	-0.76832545799118	1.39188452144981	-0.235629527091655	2.04159048266647
Adat2	-0.127325836858831	0.260455683957893	0.441011325071383	-0.885708757509356
Adck2	-0.137855098235982	-0.0717693481627634	-0.128292511661732	-0.143854165493644
Adck4	1.11693988981513	-0.373222048774502	1.17459705378268	-0.0726784141256766
Adcy6	-2.85074684112271	-3.65647912663034	-1.223177209521	-0.76744983044763
Adcy7	0.452337273588835	-0.216924901586397	0.0748583806800909	-0.900866172532953
Adcy9	-1.26494859299166	0.605381686045495	0.494973072262386	2.81569197387186
Add1	0.574293816290566	0.307875023101285	0.230594872211133	0.612053244837473
Adgb	2.88773704317626	1.79035556520728	2.71263138377149	1.6083676469862
Adgra3	-0.457152649998015	0.158866454437505	-2.37851521614971	-0.519571154731552
Adgrb2	-1.34442013487636	-2.55728706456598	2.57684964111109	-1.7733728701397
Adgre1	-6.63326392695863	1.36795160725467	-2.22870502713877	-2.6993508009045
Adgre5	2.04850021329824	0.67859360217714	0.499003938097126	1.36324266442509
Adgrg5	0.00525216575627563	0.380721354658714	-0.684829966604344	-1.08908875026181
Adgrg6	4.70020648636929	4.24033758733319	1.50786932548949	2.38721481895908
Adgrl1	0.593560538872287	-2.16018389253855	-0.0714094324300869	-2.6478103745267
Adgrl2	5.37430267720632	-0.0578357266944738	5.89909580813573	0.129823751929458
Adgrl3	3.98900548624646	3.65513601441348	4.04475834468004	5.52270561406231
Adh1	0.939296514669197	4.82632745004818	1.43708753699918	6.83362397618091
Adi1	-0.531010922817543	0.00990737470575242	-1.03432556783608	-0.60777150460011
Adipor1	-0.621131438474552	0.390795207033113	-0.455893267006522	0.53356662774817
Adipor2	0.244488945653113	0.19055871863971	0.13962334459629	0.608299283866869
Adm	1.08904123711131	1.2334907760034	-0.600947352699132	1.93077105595137
Ado	0.196113847275153	0.842150482038838	-0.0887521281706637	0.621963264806169
Adora2a	0.0893912255807562	3.21333268203064	-0.666343647132428	1.50148113177361
Adora3	-2.31992373009496	-1.62798152318237	-5.13446362727324	-0.675338694323347
Adpgk	-0.391371384763879	0.0142753207526628	-0.728682214074961	0.21709715476772
Adprh	0.558705676816744	-0.10869804814172	0.493943366114036	0.708403760591827
Adprm	0.936646970647179	-0.095402190085306	0.867708660904162	1.88214640118594
Adrb2	1.09701306610271	0.231665434287508	-0.19920673231754	-0.434910109480071
Adrbk2	-2.39006506191653	-0.487528838306823	-2.15231814352315	0.133126826496103
Adsl	-0.403478303282063	-0.240966732079269	-0.104832138893165	-0.591820226669959
Adssl1	-2.37827650754588	-0.878003783797043	-2.79883396900376	0.448891921817419
Aebp2	-0.613874016460994	0.138109616287921	-0.843461531019087	0.585775156272348
Aes	-0.253884843899303	0.296981039197924	-0.53897124877082	0.801287708202225
Afap1	1.02950469772104	0.733654136819034	2.34280222593311	1.88161774740233
Aff1	0.396205114016539	0.548445755656926	-0.494657517066355	1.82346862496305
Afg3l2	-0.44951033094228	-0.0775082565669348	-0.0212319380261134	-0.596550799131451
Afmid	-0.43405944796326	-1.82779764940425	-0.468082392281659	-0.682160276623165
Aftph	0.469640500117445	0.385335715874791	0.413772879409268	0.697301288456726
Agap1	-0.891639637681765	1.38642376504304	-0.239381719726015	1.42498626302533
Agap2	0.259382829817639	-0.970175461378317	-0.543622332837993	-1.45262046963705
Agap3	0.616509113152544	0.528782877822079	0.239301717172976	0.615140702458758
Agbl2	3.3789033579802	-1.20914580590732	-0.25417564922868	-2.37022966431858
Agbl3	0.747435497047172	-0.0871123373749212	0.541998338473099	0.47640667275517
Agfg2	0.212878595780796	0.21129717819894	0.237005297064608	0.647449349668019
Aggf1	0.538230368603622	0.432157450905311	0.600283112024155	0.374412262254354
Agk	0.768111258684261	0.405895120773131	0.666320917302531	-0.00430305345372824
Agl	-0.217786735123421	-0.028453964599998	-0.0869141973758013	-0.889247497982023
Ago4	0.514842580283104	0.551458877523312	0.736381231817513	-0.0590635430180504
Agpat1	-0.763786500290643	0.0290849304897254	-0.82058067673966	0.106780713442354
Agpat2	-2.31021229069355	-1.20077657989928	-2.95236762001276	-0.203799810101649
Agpat4	0.652693188118703	0.911087313085979	0.8276169071075	1.10018542271049
Agpat5	0.28354424505504	0.0126781219187156	0.271234313782358	-0.684334169100341
Agrn	-1.15039691539897	-0.519089909925667	1.07955202918863	0.186390420022306
Agtpbp1	0.642132882038556	0.262745334429578	0.437221027518903	0.351779109007669
Agtrap	0.933876952480972	0.138893894747908	0.875091459530255	0.396093188163229
Ahcy	-1.35549960211724	-0.590139778057605	-0.554977530266561	-0.819461362867947
Ahcyl1	-0.290667192395518	0.248651323738256	-0.117070795968214	0.69356834911077
Ahdc1	-1.71378389656089	-1.35913186274434	-1.86589741856665	-0.167181196627348
Ahi1	2.24626673215214	0.457778671036811	1.95698943279158	0.482435322366484
Ahnak	-2.20233691723715	0.648357753345141	-1.58259753798037	-0.998305021107485
Ahr	0.291760346130775	0.960418753244353	0.195411933206564	1.32732044097365
Ahrr	0.755128042601885	0.185908986154151	1.18535575113535	-0.935352714908743
AI413582	0.828829648492672	-0.315117539126144	0.69308347938275	-0.116513051452888
AI504432	5.11433647972047	4.16830131183514	1.64901887351677	4.56583274719309
AI506816	-0.0247485186676011	0.227131650710118	0.0818016887327696	-0.758904397197014
AI606473	0.657956388453385	-0.703289484131405	0.105211925526273	-0.839668113130343
